Gene	gamma
GB53164	0.141052803
GB53075	0.615417635
GB53166	0.456223294
GB53167	-0.516818529
GB53169	0.38688287
GB53073	3.388401814
GB53070	0.136060095
GB53069	-0.533195755
GB53068	-0.152761656
GB53172	-0.63094298
GB53173	0.236946961
GB53067	-0.519494314
GB53174	-0.565196758
GB53066	-0.079311675
GB53065	0.41038142
GB53064	1.393456266
GB54890	0.931974521
GB54888	0.749264509
GB54886	0.131496084
GB54891	1.03177205
GB54892	-0.222604714
GB54893	0.601521214
GB54885	0.476714895
GB54894	-0.502359816
GB54884	-0.134182158
GB54883	0.674577497
GB54882	0.472407963
GB54895	0.198703549
GB54881	0.571704568
GB46669	-0.767837557
GB46668	0.864761127
GB46667	-0.400292195
GB46666	-0.877802588
GB46671	-0.431642748
GB46672	-0.525391002
GB49645	-0.259819947
GB49646	1.435965695
GB49647	-0.752144736
GB49648	1.077994519
GB49644	0.304100121
GB49649	1.310702862
GB49650	-0.325385176
GB49643	0.325589186
GB49651	0.053860386
GB49652	-0.083868682
GB49642	0.477747328
GB49653	-0.097374968
GB49641	0.055309597
GB49654	0.00952662
GB49640	0.820244838
GB49639	-0.05698574
GB49638	0.066969657
GB49655	-0.671880026
GB49637	-0.410792235
GB49657	-0.212707263
GB49634	0.240764024
GB49658	0.065968137
GB49659	0.104118879
GB49633	0.514017125
GB49660	0.766983398
GB49632	-0.371496051
GB49661	-0.336433782
GB50636	0.50762829
GB50637	-0.76333893
GB50638	-0.472709206
GB50640	-0.467261545
GB50635	-0.712150021
GB50642	0.653065905
GB50643	-0.644019884
GB50633	-0.874205607
GB46131	0.843241841
GB46132	-0.276013795
GB46130	0.170079794
GB46129	0.999283081
GB46133	-0.855531802
GB46134	-0.104718124
GB46139	0.696799217
GB46128	0.465658532
GB46127	0.579999709
GB46126	0.434653347
GB46124	-0.178553612
GB46140	1.543322388
GB46123	-0.423265424
GB46122	-0.2489162
GB46141	-0.212469562
GB46142	0.104398848
GB46121	-0.69629057
GB46120	1.044282705
GB46143	0.453095917
GB46144	-0.893886156
GB46145	0.323072006
GB46146	0.452027406
GB46119	-0.623165895
GB46147	-0.090947487
GB46118	0.537032793
GB46115	0.614830424
GB46148	-0.547724636
GB46114	0.118709792
GB46149	0.618954255
GB46113	-0.023045908
GB46150	0.465410719
GB46151	-0.13232706
GB46112	3.944311107
GB41234	0.071964251
GB41233	-0.294306251
GB41235	0.387813054
GB41232	0.207608342
GB41231	-0.458115125
GB41230	1.655147979
GB41236	1.884474043
GB41228	0.049384341
GB41237	-0.660321788
GB41238	-0.742760141
GB41227	0.074466189
GB41226	0.37854018
GB41239	0.760423624
GB41225	-0.735825663
GB41240	0.290917873
GB41241	0.786894844
GB41224	0.299636015
GB41242	0.213007842
GB41223	-0.819858559
GB41243	0.694292713
GB41244	0.84353966
GB41222	2.609751594
GB41246	1.086049906
GB41248	0.775009735
GB41249	-0.327264919
GB41250	0.578056216
GB41252	0.659807435
GB41220	0.409020337
GB41217	-0.353306539
GB41215	0.852864478
GB41214	0.483626133
GB41254	-0.331969206
GB41255	-1.076308714
GB41257	0.116482295
GB41213	-0.615294223
GB41258	0.009389865
GB41259	0.291238153
GB41260	0.790640859
GB41261	0.822003981
GB41262	-0.433633353
GB41212	2.005625127
GB41211	-0.09476417
GB41263	-0.205803939
GB41210	-0.149223836
GB41264	0.427953359
GB41209	0.015207797
GB41265	0.229634904
GB41208	-0.407380595
GB41266	0.008909182
GB41207	-0.393519317
GB41267	-0.023068685
GB41206	0.077751539
GB41205	-0.034745957
GB41204	-0.316463673
GB41203	0.200739069
GB41268	-0.654866862
GB41202	0.523306698
GB41269	-0.190157521
GB41201	-0.147883184
GB41270	0.209530455
GB47034	0.601867265
GB47033	0.366877979
GB47035	0.297540756
GB47032	-0.117614596
GB47036	-0.320140643
GB47031	-0.836100685
GB47037	0.170062756
GB47030	-0.610153784
GB47039	-0.266725597
GB47040	0.865745412
GB47029	0.646967661
GB47028	-0.7501699
GB47041	-0.161455263
GB47042	1.162654142
GB47043	0.076281099
GB47026	-0.530567061
GB47044	0.154529091
GB47023	0.374453091
GB47022	0.428334917
GB47021	-0.022507891
GB47020	-0.369213899
GB47019	-0.753339742
GB47045	-0.615890352
GB47018	0.871064853
GB47046	1.601514107
GB47017	1.29199386
GB47016	-0.054868776
GB47047	-0.31547467
GB47048	0.925386545
GB47049	-0.680151593
GB47051	0.398250959
GB47052	1.536035764
GB47014	0.208722706
GB47053	-0.251885479
GB47054	0.465342879
GB47012	-0.28218733
GB47055	0.12192426
GB47011	-0.205423576
GB47057	0.340528458
GB47059	-0.266480936
GB47060	0.386340383
GB47061	-0.09655185
GB47010	1.613661112
GB47009	0.466868082
GB47064	1.701523243
GB47008	0.644727152
GB47065	-0.09196315
GB47007	0.214567111
GB49166	0.629358025
GB49165	-0.016274197
GB49167	-0.669985276
GB49164	0.384689021
GB49168	1.107794657
GB49169	1.472906678
GB49163	0.370394317
GB49170	0.086394477
GB49171	-0.564364994
GB49161	-0.721194002
GB49172	-0.298813794
GB49173	0.24029452
GB49174	-0.392973387
GB49175	-0.239797158
GB49177	-0.567176914
GB49158	-0.260108524
GB49156	-0.10652113
GB49178	-0.226059378
GB49155	0.140601656
GB49179	0.247996614
GB49180	0.540365525
GB49182	-0.104817994
GB49183	0.071904974
GB49184	0.109681341
GB49185	-0.322309048
GB49186	0.456057363
GB49187	0.119518561
GB49188	0.021095962
GB49154	0.343034761
GB49152	0.471627018
GB49151	-0.125804059
GB49150	0.054656832
GB49189	0.862807365
GB49190	-0.970812594
GB49149	0.712017777
GB49191	0.590674508
GB49192	-0.195438938
GB49193	-0.542373423
GB49147	-0.124664322
GB49146	0.43382305
GB49194	0.460742384
GB49145	-0.217242973
GB49195	0.020014282
GB53822	-0.066197454
GB53821	0.27748957
GB53823	-0.194209127
GB53820	-0.092712923
GB53824	-0.440278676
GB53819	-0.577776216
GB53825	0.14068429
GB53826	-0.364130508
GB53827	-0.230307233
GB53828	-0.055633633
GB53818	-0.22748122
GB53829	-0.297957669
GB53815	0.125712353
GB53830	0.845951469
GB53831	0.67402649
GB53812	-0.098474809
GB53832	1.37772287
GB53811	-0.375881346
GB53833	0.61559218
GB53834	0.174163088
GB53810	0.025258415
GB53835	-0.361518047
GB53836	0.460139878
GB53838	-0.243709754
GB53839	0.812594799
GB41945	-0.021299386
GB41946	-0.231255148
GB41944	0.120143177
GB41943	-0.252501357
GB41942	-0.18526459
GB47831	-0.039605823
GB47832	0.311285605
GB47830	0.198734262
GB47833	-0.155400982
GB47829	0.193385713
GB47828	-0.433802231
GB47827	-0.158588523
GB47837	0.183270256
GB47826	0.107150357
GB47825	-0.350929452
GB47824	-0.371383603
GB47838	0.967037468
GB47823	0.715335759
GB47839	0.184839418
GB47840	0.346860409
GB47841	-0.837287834
GB47822	-0.076879124
GB47821	-0.130936041
GB47843	1.241822215
GB47820	-0.291330873
GB47844	-0.517813328
GB47819	-0.763379981
GB47818	-0.188005889
GB47845	0.316488094
GB47817	0.781895356
GB47816	-0.262006053
GB47846	-0.65478933
GB47815	-0.238240468
GB47847	0.486075633
GB47814	-0.086124673
GB47849	0.592949327
GB44555	-0.152039675
GB44556	-0.497950156
GB44557	-0.094922182
GB44554	0.08683174
GB44553	-0.266260911
GB44558	0.840902618
GB44559	-0.253160233
GB44560	0.662454706
GB44561	0.500343184
GB44552	-0.161388164
GB44563	-1.049152107
GB44551	0.066659752
GB44550	1.429753544
GB44564	-0.369708727
GB44549	1.281953633
GB44548	1.742187954
GB44566	0.839920218
GB44567	0.172885198
GB44547	0.781210304
GB44546	-0.631922756
GB44544	0.457860818
GB44543	0.222672452
GB44542	0.036001218
GB44541	0.190986112
GB44540	-0.512772887
GB44570	-0.647414267
GB44539	-0.260611012
GB44572	-0.506128868
GB44538	-0.226668586
GB44573	-0.104895433
GB44537	-0.69820011
GB44574	-0.092044347
GB44575	-0.308064426
GB44536	1.227396227
GB44576	-0.128495178
GB44577	-0.595849281
GB44535	-0.028601168
GB44578	0.118078548
GB44579	0.092318743
GB44580	-0.861626162
GB44534	-0.087389149
GB44581	-1.014072431
GB44533	0.423681974
GB44582	-0.25034228
GB44583	0.484801104
GB44532	0.075694275
GB44531	0.450200355
GB44530	-0.203686423
GB44529	-0.367706935
GB44528	-0.283069989
GB44585	-0.126976986
GB44527	0.015394438
GB44526	-0.281327801
GB44524	-0.447014628
GB44586	1.046419932
GB44587	0.079452395
GB44588	-0.391157636
GB44589	-0.530652843
GB44590	0.357713242
GB44523	-0.02491859
GB44521	0.201740922
GB44592	-0.648217553
GB44594	-0.178222394
GB44520	0.127116055
GB44595	-0.005785104
GB44519	-0.463375291
GB44596	-0.47260686
GB44597	0.290818598
GB44518	-0.383620669
GB44517	-0.245212956
GB44598	-0.469614836
GB44516	-0.843866239
GB44515	-0.284187296
GB44600	0.365680514
GB44601	0.42496665
GB44602	0.276995676
GB44603	-0.792850774
GB44604	0.30720243
GB44606	0.756878038
GB44514	-0.498671694
GB44513	1.722891686
GB44607	1.403711358
GB44512	-0.214309671
GB44511	-0.300959349
GB44608	0.790237577
GB44510	-0.031767971
GB44609	0.16985427
GB44509	-0.233009642
GB44507	-0.86841365
GB44611	0.26438325
GB44506	-0.750112467
GB44505	-0.298770926
GB44504	-0.169394355
GB44612	-0.222026243
GB44503	-0.250532832
GB44502	1.858091697
GB44501	0.698178208
GB44500	-0.402010665
GB44613	-0.194055439
GB44499	0.407166838
GB44498	-0.546791342
GB44614	0.06276746
GB44496	0.678882018
GB44615	-0.160255185
GB44616	0.923249061
GB44495	0.202125107
GB44618	-0.075279965
GB44620	-0.380554959
GB44494	0.500656422
GB44493	-0.121993616
GB44492	0.109091038
GB44621	-0.279252027
GB44491	-0.463501738
GB44623	-0.512154158
GB44624	-0.435913342
GB44490	-0.546321982
GB44489	-0.136823679
GB44626	0.372521493
GB44627	-0.039826673
GB44628	1.31216891
GB44629	-0.678243526
GB44488	-0.51473878
GB44487	1.703755319
GB44630	0.479539289
GB44631	-0.534366367
GB44486	0.131278392
GB44485	1.086225373
GB44484	0.633925271
GB44632	-0.334577836
GB44633	0.228163377
GB44634	-0.65122333
GB44483	-0.321631111
GB44482	0.079671585
GB44635	0.592084761
GB44481	0.582505553
GB44636	0.720079006
GB44637	0.659846144
GB44479	1.578159745
GB44478	3.863036171
GB44638	0.67567961
GB44639	0.603448934
GB44477	0.904323139
GB44476	-0.941044694
GB44640	-0.102265413
GB44641	-0.681778056
GB44642	-0.462675138
GB44643	0.150371883
GB44472	0.891491986
GB44471	0.832426124
GB44470	0.4920312
GB44645	2.609149424
GB44646	0.228244719
GB44469	1.249084251
GB44647	0.003341822
GB44648	1.542681189
GB44467	1.16812358
GB44649	0.130294752
GB44650	0.774183521
GB44466	0.382261505
GB44651	0.037874862
GB44464	-0.265910349
GB44653	0.230421565
GB44462	-0.505808893
GB44654	0.211036458
GB44461	-0.831572901
GB44460	0.780980277
GB44459	0.028075775
GB44458	-0.022685344
GB44656	0.033970851
GB44659	0.206311494
GB44457	-0.391401142
GB44660	-0.4567363
GB44456	0.110755156
GB44455	2.371383442
GB44661	0.438862924
GB44453	0.492768095
GB44452	0.543242906
GB44451	0.348369375
GB44662	-0.510233654
GB44450	0.048219708
GB44449	3.008333366
GB44663	-0.329354858
GB44448	0.203848727
GB44447	-0.424860983
GB44446	-0.51947786
GB44664	-0.530079201
GB44665	0.346315511
GB44445	0.520214622
GB44668	-0.249199861
GB44670	0.70129632
GB44444	-0.005902039
GB44671	2.304587004
GB44672	0.519575895
GB44443	-0.543706273
GB44673	0.015456652
GB44674	0.082183911
GB44442	0.363132605
GB44441	0.046633178
GB44676	0.098985493
GB44440	-0.622247069
GB44439	-0.399144784
GB44677	0.463660999
GB44438	-0.042942977
GB44678	-0.531086217
GB44679	-0.643467267
GB44680	-0.298773583
GB44436	-0.203387975
GB44681	-0.420128755
GB44435	-0.53802523
GB44682	-0.564709019
GB44434	-0.397982863
GB44683	-0.218701779
GB44433	-0.372646813
GB44432	-0.34723917
GB44684	-0.362276807
GB44431	-0.427978683
GB44430	-0.450849941
GB44685	-0.276024048
GB44686	-0.4053489
GB44429	-0.766252313
GB44428	-0.428279069
GB44427	0.311855901
GB44687	-0.198296711
GB44426	-0.116150475
GB44688	0.067271484
GB44689	-0.407972538
GB44690	-1.03939708
GB44425	0.241081578
GB44424	-0.119188231
GB44692	-0.477663994
GB44423	-0.581078385
GB44422	-0.425294303
GB44421	-0.053961393
GB44693	0.198066515
GB44694	-0.471298339
GB44420	-0.237119631
GB44419	0.285534864
GB44695	0.402345113
GB44697	0.396897148
GB44418	-0.566983163
GB44417	0.138531358
GB44698	0.618918352
GB44699	0.125596626
GB44416	-0.164168254
GB44700	0.189458496
GB44701	2.106711733
GB44415	-0.220575995
GB44702	-0.460856157
GB44414	-1.03663552
GB44703	-0.511918875
GB44704	-0.708615209
GB44413	-0.331903833
GB44705	-0.686779276
GB44706	-0.058336264
GB44412	1.12254373
GB44411	-0.468375735
GB44707	-0.151091416
GB44410	0.601985936
GB44708	0.978340345
GB44709	0.290792274
GB44710	1.701430557
GB44711	1.754804575
GB50300	-0.605902137
GB50301	-0.680336547
GB50299	-0.494797714
GB50302	-0.370905083
GB50298	-0.505298391
GB50303	0.132229982
GB50297	-0.492597592
GB50304	-0.357863845
GB50305	0.232677683
GB50295	0.824547068
GB50293	2.237630836
GB48643	-0.252910755
GB48644	-0.364877097
GB48642	-0.170322909
GB48641	0.592992193
GB48645	-0.068203637
GB48646	-0.107669832
GB48640	0.025292185
GB48639	0.102387114
GB48648	-0.844955345
GB48649	0.218231775
GB48651	2.329606155
GB48652	-0.050041467
GB48638	0.185148781
GB48653	-0.030791664
GB48654	-1.062765829
GB48655	0.201253783
GB48637	-0.75618631
GB48636	-0.070652247
GB48656	0.90710935
GB48635	-0.175837902
GB48658	0.154704207
GB48634	-0.441462991
GB48659	-0.060795207
GB48632	-0.267091773
GB48660	-0.475228319
GB48631	0.412728105
GB48661	1.272470006
GB48662	1.087272207
GB48663	-0.135054264
GB48664	0.314466338
GB48665	0.292531365
GB48666	-0.524542054
GB48667	0.601207306
GB48668	0.034779894
GB48669	-0.430018999
GB48630	-0.438784807
GB48670	-0.253773412
GB48671	-0.216271148
GB48672	-0.105984695
GB48628	-0.475248086
GB48674	0.500947995
GB48627	0.032091329
GB48675	-0.668829024
GB48626	-0.11126345
GB48676	-0.81855934
GB48625	-0.539721231
GB48677	0.027170909
GB48678	0.875507089
GB48624	0.513058367
GB48679	1.465975713
GB48623	1.764243623
GB48622	0.065992084
GB48680	-0.517075598
GB48621	0.126987659
GB48681	0.133764227
GB48620	0.03173672
GB48619	0.833107388
GB48682	0.090295661
GB48618	-0.260277945
GB48617	-0.013166149
GB48683	-0.494878727
GB48684	0.487456602
GB48685	-0.057378902
GB42045	-0.867625024
GB42044	0.05226422
GB42049	0.381277881
GB42043	0.769318211
GB42050	0.145951442
GB42051	-0.107855444
GB42052	1.504414278
GB42053	1.42761851
GB42041	-0.09907651
GB42054	0.217258141
GB42039	-0.135333805
GB42057	0.055181875
GB42038	0.711100658
GB42037	-0.408108693
GB42058	1.457528971
GB42036	0.006498524
GB42059	-0.056937581
GB42060	-0.067091742
GB42062	0.017304454
GB42063	0.044920595
GB42064	0.206569276
GB42035	-0.252201154
GB42065	-0.284229819
GB42033	0.783485768
GB42066	-0.134121358
GB42032	-0.678830076
GB42031	-0.837716472
GB42067	0.504282839
GB42030	-0.120159006
GB42028	-0.666163547
GB42027	0.565889173
GB42026	0.073099512
GB42025	0.435521926
GB42070	-0.35002098
GB42071	-0.470106831
GB42072	2.41670452
GB42075	0.170068814
GB42024	0.310446807
GB42076	0.419122385
GB42077	0.148202801
GB42023	-0.465550407
GB42022	-0.576871452
GB42078	-0.464985542
GB42021	-0.394315549
GB42079	-0.300251166
GB42020	-0.524561557
GB42081	0.051436436
GB42018	-0.557558165
GB42082	-0.047925026
GB42017	-0.21430593
GB42083	0.856347116
GB42016	-1.02533635
GB42084	0.298463277
GB42085	-0.131624404
GB42086	0.227311999
GB42087	0.223276055
GB42015	-0.2685983
GB42089	-0.292473646
GB42014	-0.182225341
GB42013	-0.294797737
GB42012	0.26290529
GB42010	-0.02956385
GB46738	-0.383108841
GB46739	-0.42824728
GB46737	2.822334829
GB46740	0.483431414
GB46736	-0.877747932
GB46735	-0.283502664
GB46741	-0.36198218
GB46734	-0.309363599
GB46742	-0.589197653
GB46743	-0.47353297
GB46732	-0.789438912
GB46744	-0.451153491
GB46731	-0.643067993
GB46745	-0.496985771
GB46746	-0.101781557
GB46729	1.943208697
GB46747	0.209638322
GB46728	-0.133848994
GB46748	0.30765697
GB46749	0.897982666
GB46750	-0.213298987
GB46751	-0.938806594
GB46727	0.217835392
GB46752	-0.512832614
GB46726	1.254341027
GB46725	-0.157304805
GB46754	-0.038866986
GB46724	0.600504656
GB46755	-0.134691884
GB46723	-0.048507256
GB46756	-0.863744664
GB46722	0.704797518
GB46720	0.812134347
GB46757	0.352546435
GB46758	-0.169981168
GB46717	-0.801302261
GB46716	0.10957493
GB46759	1.062297214
GB46714	-0.2125684
GB46760	-0.179127594
GB46761	-0.890067032
GB46713	0.134198824
GB46710	0.973743866
GB46708	-0.126486818
GB46762	-0.052917501
GB46763	-0.06618956
GB46707	-0.541973244
GB46706	-0.413045989
GB46764	-0.095398037
GB46705	0.301350086
GB46765	0.578756151
GB46703	1.397122891
GB46766	-0.490502334
GB46767	-0.488797429
GB46702	0.977941016
GB46701	0.496434458
GB46700	0.226314538
GB46699	0.031504423
GB46698	0.404375723
GB46768	1.385511255
GB46697	0.16156595
GB46696	0.385921599
GB46769	0.041273857
GB46771	0.394583213
GB46695	0.290181144
GB46694	0.632855
GB46772	0.457452772
GB46693	1.327753358
GB46773	-0.208339273
GB46774	0.052229325
GB46692	-0.31200281
GB46691	-0.415649776
GB46775	-0.226383153
GB46689	-0.166522234
GB46776	-0.37012682
GB46688	-0.670346518
GB46777	-0.823262853
GB46687	-0.445542998
GB46778	-0.782645021
GB46686	0.161008872
GB46779	-0.080328589
GB46780	-0.234054145
GB46685	0.331730369
GB46684	-0.341694851
GB46782	0.103571447
GB46783	-0.010214117
GB46682	-0.140827032
GB46784	-0.086445868
GB46785	-0.252732572
GB46681	-0.064995242
GB46786	-0.014710916
GB46787	0.360734883
GB46788	0.976454826
GB46679	0.900338116
GB46789	0.574322544
GB46678	1.421240302
GB46790	-0.050774552
GB46791	-0.007116235
GB46792	0.07253868
GB46793	-0.113324414
GB46677	0.971919971
GB46676	-0.330978841
GB46675	0.583337671
GB46795	-0.206310331
GB46674	2.220239528
GB46673	0.059074691
GB46796	0.151773102
GB46797	0.212707766
GB46798	1.664793342
GB46800	-0.155791397
GB46801	-0.439870864
GB40916	2.642257477
GB40917	-0.614051523
GB40918	0.138687939
GB40919	0.644454234
GB40920	-0.320822613
GB40921	-0.143065559
GB40922	0.45351693
GB40915	0.051662301
GB40914	-0.549302875
GB40923	0.468936713
GB40911	-0.106404775
GB40926	0.84277997
GB40928	-0.183353563
GB40929	-0.70117729
GB40909	-0.155708284
GB40908	0.147084871
GB40930	-0.686533429
GB40907	0.485157995
GB40931	0.2905701
GB40932	0.394348581
GB40906	0.793763482
GB40905	0.329534534
GB40904	0.219253152
GB40933	-0.057505422
GB40934	-0.265111644
GB40903	-0.275557061
GB40901	0.19957997
GB40935	-0.277936298
GB51391	1.382968289
GB51390	-0.558757734
GB51389	-0.163860571
GB51386	0.143644631
GB51385	-0.296486697
GB51392	-0.903566256
GB51384	-0.352140636
GB51383	2.281906569
GB51382	0.740827465
GB51381	1.295549904
GB51393	2.452486418
GB55028	0.256272616
GB55029	-0.72349495
GB55030	-0.140443889
GB55031	0.349560136
GB55032	0.222512515
GB55033	0.184166872
GB55035	-0.656566774
GB55036	0.012254811
GB55038	-0.078598613
GB55039	1.29668935
GB55040	0.798566843
GB55041	0.450717395
GB55042	-0.250300692
GB55027	0.722239097
GB48879	0.359210199
GB48880	-1.001976404
GB48878	-0.395448383
GB48877	0.570054367
GB48881	0.071565447
GB48876	-0.250307493
GB48874	-0.09720289
GB48873	0.336198282
GB48882	-1.072805423
GB48872	-0.483982334
